Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
374233,If on a Winter’s Night a Traveler,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""""",3,4.03,L&OD Key Porter,Paperback,260,1982,1979,2018/03/23,2017/11/12,,,read,,,,1,0
25191266,The Evil Wizard Smallbone,Delia Sherman,"Sherman, Delia",,"=""0763691925""","=""9780763691929""",3,3.92,Candlewick Press,Kindle Edition,416,2016,2016,2018/02/09,2016/08/31,,,read,Pretty good. The first part of the book is much better than the last part...just kind of lost steam for me. Super long for a book that is aimed towards a younger crowd ,,,1,0
28921,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",5,4.14,Faber & Faber,Paperback,258,2005,1989,2018/02/27,2018/02/18,,,read,"2nd time reading through this and bumping it to a 5 star book. Slower paced in terms of story but the writing is very engaging and it’s never boring. Great and fairly non-linear way to unfold the narrative, but it never gets gimmicky or in the way like non-linear stories sometimes do",,,1,0
145645,Living the Cross Centered Life: Keeping the Gospel the Main Thing,C.J. Mahaney,"Mahaney, C.J.",,"=""1590525787""","=""9781590525784""",4,4.17,Multnomah,Hardcover,166,2006,2002,2018/02/09,2018/01/02,,,read,,,,1,0
12527,Pilgrim at Tinker Creek,Annie Dillard,"Dillard, Annie",,"=""0072434171""","=""9780072434170""",1,4.08,McGraw-Hill College,Paperback,288,2000,1974,2018/01/22,2017/11/30,,,read,"This won a Pulitzer. This has a 4+ star rating on Goodreads (while I usually find reputable). A handful of people I know who have reputable reading opinions claimed they didn't hate this.<br/><br/>So then why did I hate reading this? Why did I fall asleep repeatedly reading this? I typically love the ""haha it's not about what the title implies it's about"" genre. <br/><br/>This isn't about a creek. It's VERY obviously not about a creek. <br/><br/>But I'm not really sure what it's about. The only thing I really took away from this is that she probably knows about the classic folk song ""Wreck of the Old 97"" because she makes a pretty cool subtle reference to it. But that's really about it.<br/><br/>I bought the Kindle version of this so I'm going to be tempted to read it again in 2-3 years, so somebody please (seriously) tell me what I should try to get out of it next time.",,,1,0
31416340,Flight Path: A Search for Roots beneath the World's Busiest Airport,Hannah S. Palmer,"Palmer, Hannah S.",,"=""1938235282""","=""9781938235283""",4,4.05,Hub City Press,Paperback,232,2017,2017,2017/05/29,2017/03/21,,,read,"Super interesting memoir for anyone familiar with Atlanta. Palmer's search for the demolished houses that were part of her childhood growing up in the shadow of the Atlanta airport underscores the impact on human lives that ""progress"" has on cities. <br/><br/>There's no shortage of conversations about the tension of gentrification and revitalization in Atlanta, but none of them seem to touch the area around the airport. It was cool to see a book on this area",,,1,0
25937923,32 Yolks: From My Mother's Table to Working the Line,Eric Ripert,"Ripert, Eric",Veronica Chambers,"=""0812992989""","=""9780812992984""",4,3.95,Random House,Hardcover,247,2016,2016,2017/12/26,2017/12/25,,,read,,,,1,0
28092838,Absolutely on Music: Conversations with Seiji Ozawa,Haruki Murakami,"Murakami, Haruki",Seiji Ozawa,"=""1846559197""","=""9781846559198""",2,3.89,Harvill Secker,Paperback,272,2016,2011,2017/12/22,2017/06/22,,,read,"If you are familiar with most or all of the pieces of music discussed in this book or have a working knowledge of / interest in conducting, you'll probably enjoy this. <br/><br/>I usually find books about people who are completely dedicated to being at the top of a profession pretty fascinating and there were little morsels of these conversations that were really interesting, but  everything just seemed to come back to <i>talking</i> about pieces of music which just was not interesting to me having little to no knowledge of those pieces ¯\_(ツ)_/¯",,,1,0
29938407,The Four Loves,C.S. Lewis,"Lewis, C.S.",,"=""0062565397""","=""9780062565396""",4,4.17,HarperOne,Paperback,192,2017,1960,2017/12/03,2017/11/13,,,read,"This is the kind of stuff I think C.S. Lewis is really great at. This book is pretty dense, but I love his way of attacking dense matter in a clear and entertaining way without sacrificing the truth as he sees it.  ",,,1,0
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",4,4.09,HarperCollins,Hardcover,248,2006,1952,2017/12/17,2017/12/12,,,read,"With the exception of <i>Til We Have Faces</i>, I dont really love C.S. Lewis' fiction. Even keeping in mind that Chronicles of Narnia are aimed towards kids, I haven't really loved them. This one was really good though!",,,1,0
76171,We,Yevgeny Zamyatin,"Zamyatin, Yevgeny",Clarence Brown,"=""0140185852""","=""9780140185850""",4,3.88,Penguin Books,Paperback,256,1993,1924,2016/05/22,2015/12/26,,,read,"<b>2017 Update: </b> This re-reads very well. I probably liked it more the second time. Still need to read 1984 again to compare.<br/><br/>------<br/><br/>The original dystopian novel. Orwell was a fan and claimed it inspired him to write 1984.<br/><br/>I haven't read 1984 since high school, but what I appreciated about We more than 1984 was that it's less about an authoritarian government and more about a society that puts utility, rational behavior, and data as the ultimate means to advance society. The government in We is way less sinister than 1984 and you could really even argue that it's ultimate goal was the flourishing of the people under its rule. It's easy to denounce the overreach and crimes of Big Brother, but in a culture driven by rapidly advancing knowledge and sheer amounts of data, are we as willing to admit to ourselves that those will ultimately fail as our saviors as well?<br/><br/>Also, while it made parts of this book tough to follow, the jagged, frantic writing in parts really works well.",,,2,0
9519556,"The State of the Art (Culture, #4)",Iain M. Banks,"Banks, Iain M.",,"=""""","=""""",3,3.83,Orbit,Paperback,216,1993,1991,2017/12/05,2017/11/18,,,read,,,,1,0
32920226,"Sing, Unburied, Sing",Jesmyn Ward,"Ward, Jesmyn",,"=""""","=""""",5,4.01,Scribner,Hardcover,285,2017,2017,2017/11/18,2017/08/31,,,read,,,,1,0
22749998,The Edge Becomes the Center: An Oral History of Gentrification in the 21st Century,D.W. Gibson,"Gibson, D.W.",,"=""1468308610""","=""9781468308617""",4,4.01,Abrams Press,Hardcover,320,2015,2015,2017/11/05,2015/05/26,,,read,,,,1,0
8246686,Invisible Cities,Italo Calvino,"Calvino, Italo",William Weaver,"=""""","=""""",5,4.11,Harcourt Brace & Co,Paperback,165,1974,1972,2017/11/01,2017/10/28,,,read,"Was kind of unsure about this one after reading the synopsis, but it was short and was on an episode of a book podcast I never get around to actually listening to.<br/><br/>Quickly became one of my favorite books. There's no plot. The structure is strange. It's one of these things with lots of ambiguity and endless ""Wait, what is he actually trying to say here"" moments.<br/><br/>Cities are generally fascinating to me and I’ve read a handful of nonfiction books about them, but none of them have exemplified how cities play a part in our personal narratives, our relationship to the physical space of a city, and our relationship to each other better than this book.",,,1,0
168642,In Cold Blood,Truman Capote,"Capote, Truman",,"=""0679745580""","=""9780679745587""",4,4.09,Vintage,Paperback,343,1994,1959,2017/10/28,2015/04/17,,,read,"First read this about 5 years ago and it holds up pretty well to a re-read. <br/><br/>I think what I really like about this book is that, unlike a lot of stuff in the true crime genre, it's less about the whodunnit (you know from basically the first chapter) and more about developing the people who are involved. So often this kind of stuff tries hook you with emotions and preys on a desire to know juicy details (looking at you, Serial Season 1). <br/><br/>Capote does a great job of holding both the senselessness and harrowing nature of the murder and the humanity of the perpetrators without downplaying either. At the end of the book, you both realize that they absolutely deserve their fate, but you still care about them as people and empathize with the paths that led them to that point.",,,1,0
29430055,Lucky Boy,Shanthi Sekaran,"Sekaran, Shanthi",,"=""1101982241""","=""9781101982242""",3,4.14,G.P. Putnam's Sons,Hardcover,472,2017,2017,2017/10/11,2017/03/08,,,read,"I really went back and forth on whether or not to give this 4 stars, but think I'm sticking with 3.<br/><br/>First, the good: <br/>Sekeran is a very talented writer. This book is long and doesn't move super fast, but it never felt like it dragged. <br/><br/>There are sides in this story, both it isn't a good vs. bad setup, and it's done very effectively. Both sides are allowed to develop and I actually felt torn with how I wanted it to end. It was a good reminder that wherever you align politically on immigration / adoption, it involves human life<br/><br/>The things I didn't like as much:<br/>The husband's plot line just doesn't do it for me, and felt really distracting. Stories about belonging, home, and motherhood have been told, and will continue to be told, for millennia. Will we continue to tell stories about workaholic bosses and tech companies in Silicon Valley? (I hope not) <br/><br/>The last 20ish% felt way too rushed compared to the first 80%. It just felt like there was some obligation to have something quick and interesting happen. The writing was good enough to continue a slower burn and hold some ambiguity, which feels like it'd be truer to reality. <br/>",,,1,0
29430845,Eight Flavors: The Untold Story of American Cuisine,Sarah Lohman,"Lohman, Sarah",,"=""1476753954""","=""9781476753959""",3,3.95,Simon & Schuster,Hardcover,304,2016,2016,2017/10/07,2017/01/21,,,read,"Interesting and easy, laid-back (maybe too laid back at times) read. Certain chapters were super interesting, while others just felt a little forced or dry.",,,1,0
31804450,God Is: A Devotional Guide to the Attributes of God,Mark   Jones,"Jones, Mark",,"=""143355562X""","=""9781433555626""",4,4.49,Crossway,Hardcover,240,2017,2017,2017/09/30,2017/08/03,,,read,"I think I liked his ""Knowing Christ"" more than this, but Mark Jones does this format very, very well. Lots of short chapters that have that hard to find balance of doctrine and application.",,,1,0
28815512,Reputations,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",Anne McLean,"=""1594633479""","=""9781594633478""",3,3.71,Riverhead Books,Hardcover,193,2016,2013,2017/09/25,2016/08/31,,,read,This sits on the cusp of a 4-start for me. The prose itself is very engaging and well-written. I liked the exploration of the passing of time and memory. (Also it's very short and I had fallen behind on my reading goal)<br/><br/>Ultimately thought the plot line that led to the ending just sort of fell flat. Also there's a substantial amount of random detail that felt like distracting filler.,,,1,0
30688435,Exit West,Mohsin Hamid,"Hamid, Mohsin",,"=""0735212171""","=""9780735212176""",3,3.75,Riverhead,Hardcover,231,2017,2017,2017/09/15,2017/09/06,,,read,,,,1,0
11987,The Myth of Sisyphus and Other Essays,Albert Camus,"Camus, Albert",Justin O'Brien,"=""""","=""""",4,4.22,Vintage International,Paperback,212,1991,1942,2017/09/23,2017/08/07,,,read,,,,1,0
26127593,The Gustav Sonata,Rose Tremain,"Tremain, Rose",,"=""1784740039""","=""9781784740030""",2,3.88,Chatto & Windus,Hardcover,241,2017,2019,2017/08/17,2017/01/01,,,read,,,,1,0
13588356,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,"Brown, Brené",,"=""1592407331""","=""9781592407330""",4,4.29,Avery,Hardcover,287,2012,2012,2017/08/05,2017/07/26,,,read,,,,1,0
20893347,Prayer: Experiencing Awe and Intimacy with God,Timothy J. Keller,"Keller, Timothy J.",,"=""0525954147""","=""9780525954149""",4,4.37,Viking,Hardcover,336,2014,2014,2015/01/01,2015/01/19,,,read,,,,2,0
67825,Peopleware: Productive Projects and Teams,Tom DeMarco,"DeMarco, Tom",Timothy Lister,"=""0932633439""","=""9780932633439""",4,4.13,Dorset House,Paperback,245,1999,1987,2017/07/30,2017/02/06,,,read,,,,1,0
12854,The Idiot (Vintage Classics),Fyodor Dostoevsky,"Dostoevsky, Fyodor","Richard Pevear, Larissa Volokhonsky","=""0375702245""","=""9780375702242""",5,4.21,Vintage Classics,Paperback,633,2003,1869,2015/07/12,2015/04/17,,,read,,,,2,0
18774964,A Man Called Ove,Fredrik Backman,"Backman, Fredrik",Henning Koch,"=""1476738017""","=""9781476738017""",5,4.38,Atria Books,Hardcover,337,2014,2012,2017/07/03,2017/06/28,,,read,,,,1,0
30753828,The Road to Jonestown: Jim Jones and Peoples Temple,Jeff Guinn,"Guinn, Jeff",,"=""1476763828""","=""9781476763828""",3,4.16,Simon & Schuster,Hardcover,531,2017,2017,2017/06/21,2017/06/08,,,read,,,,1,0
25614601,Sudden Death,Álvaro Enrigue,"Enrigue, Álvaro",Natasha Wimmer,"=""1594633460""","=""9781594633461""",2,3.75,Riverhead Books,Hardcover,272,2016,2013,2017/06/17,2017/03/11,,,read,,,,1,0
24921352,"Go Down, Moses",William Faulkner,"Faulkner, William",,"=""""","=""""",5,3.93,Vintage Books,Paperback,365,1991,1942,2017/06/10,2017/05/30,,,read,,,,1,0
29527138,"Befriend: Create Belonging in an Age of Judgment, Isolation, and Fear",Scott Sauls,"Sauls, Scott",Ann Voskamp,"=""1496400941""","=""9781496400949""",4,4.06,Tyndale Elevate,Paperback,240,2016,2016,2017/06/06,2017/05/01,,,read,,,,1,0
13641208,Tenth of December,George Saunders,"Saunders, George",,"=""0812993802""","=""9780812993806""",3,3.98,Random House,Hardcover,251,2013,2013,2017/05/30,2017/05/17,,,read,,,,1,0
11250053,The Snow Child,Eowyn Ivey,"Ivey, Eowyn",,"=""0316175676""","=""9780316175678""",4,4.01,Reagan Arthur Books,Hardcover,386,2012,2012,2017/05/29,2017/03/05,,,read,"Well-written & sad & happy & a little magical. I got this off my ebooks holds list from the library right before vacation and it seemed like a good vacation book, so I downloaded it not expecting much. Ended up liking it way more than I thought I would",,,1,0
46170,For Whom the Bell Tolls,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",3,3.98,Scribner,Paperback,471,1995,1940,2017/05/29,2017/05/11,,,read,"The last 150ish pages were really good. Up until that point it wasn't bad, but it just sort of puttered along. I did think it was better and deeper than A Farewell to Arms, which I think I only marginally enjoyed. ",,,1,0
20696006,Being Mortal: Medicine and What Matters in the End,Atul Gawande,"Gawande, Atul",,"=""0805095152""","=""9780805095159""",5,4.49,Metropolitan Books,Hardcover,282,2014,2014,2017/05/15,2017/05/15,,,read,,,,1,0
27071490,Homegoing,Yaa Gyasi,"Gyasi, Yaa",,"=""""","=""""",5,4.47,Alfred A. Knopf,Hardcover,305,2016,2016,2017/05/10,2016/08/01,,,read,,,,1,0
2907329,"Dostoevsky: Language, Faith, and Fiction (Making of the Christian Imagination)",Rowan Williams,"Williams, Rowan",,"=""1602581452""","=""9781602581456""",5,4.25,Baylor University Press,Hardcover,285,2008,2008,2017/05/03,2017/03/03,,,read,"""[Dostoevsky] wants us to choose that humanity will survive - not merely as a biological but a cultural reality. And the culture he identifies as human is one in which we do not have to lie about what we are in relationship to our environment; a culture that insists upon a recognition of mortality and fallibility, of limit, of mutual indebtedness for our nurture and psychological growth, of the inaccessibility of our souls to one another and of the gratuitous and creative nature of what we say to one another. His fictions tell us, with intensifying urgency, that this culture is more at risk than we might have thought, that the restless concerns of secular and instrumentalist thinking are fast eroding it, so that we may wake up and discover we no longer know how to respond with either respect or compassion to each other, and so have literally nothing to say""<br/><br/>This is a dense book and a parts of it went way over my head, but really does a fantastic job of getting to the core of why Dostoevsky's ideas will always be relevant. ",,,1,0
56083,In Dubious Battle,John Steinbeck,"Steinbeck, John",Warren French,"=""0143039636""","=""9780143039631""",3,3.93,Penguin,Paperback,274,2006,1936,2017/04/30,2017/04/30,,,read,,,,1,0
17897480,Judges For You,Timothy J. Keller,"Keller, Timothy J.",,"=""190876290X""","=""9781908762900""",4,4.48,The Good Book Company,Hardcover,217,2013,2013,2017/04/16,2017/04/06,,,read,,,,1,0
21816714,"Ordinary: Sustainable Faith in a Radical, Restless World",Michael Scott Horton,"Horton, Michael Scott",,"=""0310517370""","=""9780310517375""",3,4.19,Zondervan,Paperback,224,2014,2014,2017/04/12,2017/04/12,,,read,,,,1,0
6629176,Growing in Christ,J.I. Packer,"Packer, J.I.",,"=""1433507447""","=""9781433507441""",4,4.17,,Kindle Edition,290,,1977,2017/04/01,2017/02/23,,,read,,,,1,0
9628743,"The Social Animal: The Hidden Sources of Love, Character, and Achievement",David  Brooks,"Brooks, David",,"=""140006760X""","=""9781400067602""",4,3.86,Random House,Hardcover,424,2011,2011,2017/04/01,2017/03/10,,,read,,,,1,0
8622058,The Remains of the Day,Kazuo Ishiguro,"Ishiguro, Kazuo",,"=""""","=""""",4,4.14,Vintage,Kindle Edition,276,2010,1989,2017/03/30,2016/06/07,,,read,,,,1,0
17245,Dracula,Bram Stoker,"Stoker, Bram","Rubén Toledo, Nina Auerbach, David J. Skal","=""0393970124""","=""9780393970128""",4,4.02,Norton,Paperback,488,1986,1897,2017/03/21,2017/03/10,,,read,,,,1,0
31679492,The Speed of Sound: Breaking the Barriers Between Music and Technology: A Memoir,Thomas  Dolby,"Dolby, Thomas",,"=""1250071917""","=""9781250071910""",4,4.13,Flatiron Books,Kindle Edition,286,2016,,2017/03/05,2017/01/01,,,read,,,,1,0
29983711,Pachinko,Min Jin Lee,"Lee, Min Jin",,"=""1455563935""","=""9781455563937""",4,4.34,Grand Central Publishing,Hardcover,490,2017,2017,2017/03/04,2017/02/02,,,read,,,,1,0
13629,The Mythical Man-Month: Essays on Software Engineering,Frederick P. Brooks Jr.,"Jr., Frederick P. Brooks",,"=""0201835959""","=""9780201835953""",3,4.01,Addison-Wesley Professional,Paperback,322,1995,1975,2017/02/02,2016/10/17,,,read,,,,1,0
28566234,You Are What You Love: The Spiritual Power of Habit,James K.A. Smith,"Smith, James K.A.",,"=""1493403664""","=""9781493403660""",5,4.11,Brazos Press,Kindle Edition,213,2016,2016,2017/02/01,2016/12/31,,,read,,,,1,0
28214365,Commonwealth,Ann Patchett,"Patchett, Ann",,"=""0062491792""","=""9780062491794""",4,3.83,Harper,Hardcover,322,2016,2016,2017/01/21,2016/08/31,,,read,,,,1,0
73188,The Cross of Christ,John R.W. Stott,"Stott, John R.W.",,"=""083083320X""","=""9780830833207""",5,4.28,IVP,Hardcover,380,2006,1986,2017/01/15,2016/11/25,,,read,,,,1,0
17184818,Americanah,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""""","=""""",4,4.32,Knopf ,Kindle Edition,590,2013,2013,2017/01/14,2016/12/25,,,read,,,,1,0
23590496,Fortune Smiles,Adam  Johnson,"Johnson, Adam",,"=""0857522973""","=""9780857522979""",3,4.02,Doubleday,Hardcover,304,2015,2015,2017/01/08,2015/11/19,,,read,,,,1,0
16204365,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",Eric Brown,"=""""","=""""",2,3.60,Penguin,Kindle Edition,274,2012,1962,2016/12/27,2016/12/26,,,read,,,,1,0
27171845,Seinfeldia: How a Show About Nothing Changed Everything,Jennifer Keishin Armstrong,"Armstrong, Jennifer Keishin",,"=""1476756104""","=""9781476756103""",3,3.71,Simon & Schuster,Hardcover,307,2016,2016,2016/12/25,2016/12/18,,,read,,,,1,0
17905322,The Martian Chronicles,Ray Bradbury,"Bradbury, Ray",,"=""0062242261""","=""9780062242266""",4,4.16,‎ William Morrow Paperbacks,Kindle Edition,298,2013,1950,2016/12/24,2016/12/13,,,read,,,,1,0
25489625,Between the World and Me,Ta-Nehisi Coates,"Coates, Ta-Nehisi",,"=""""","=""""",3,4.40,Spiegel & Grau,Hardcover,152,2015,2015,2015/12/29,2015/11/19,,,read,,,,1,0
25614898,When Breath Becomes Air,Paul Kalanithi,"Kalanithi, Paul",Abraham   Verghese,"=""081298840X""","=""9780812988406""",5,4.41,Random House,Hardcover,229,2016,2016,2016/08/31,2016/08/01,,,read,,,,1,0
252981,The Collected Tales of Nikolai Gogol,Nikolai Gogol,"Gogol, Nikolai","Richard Pevear, Larissa Volokhonsky","=""0375706151""","=""9780375706158""",5,4.35,Vintage,Paperback,435,1999,1835,2016/12/12,2016/11/11,,,read,,,,1,0
28268515,The Road Back to You: An Enneagram Journey to Self-Discovery,Ian Morgan Cron,"Cron, Ian Morgan",Suzanne Stabile,"=""0830846190""","=""9780830846191""",4,4.20,IVP,Hardcover,238,2016,2016,2016/11/19,2016/11/13,,,read,,,,1,0
28390369,Swing Time,Zadie Smith,"Smith, Zadie",,"=""0241144159""","=""9780241144152""",4,3.56,Hamish Hamilton,Hardcover,453,2016,2016,2016/12/03,2016/11/15,,,read,,,,1,0
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",3,3.96,Back Bay Books,Paperback,296,2007,2005,2016/11/30,2016/11/21,,,read,,,,1,0
12497,No Country for Old Men,Cormac McCarthy,"McCarthy, Cormac",,"=""""","=""""",4,4.16,Knopf Doubleday Publishing Group,Paperback,309,2006,2005,2016/11/16,2016/08/28,,,read,,,,1,0
25937999,"Southern Spirits: Four Hundred Years of Drinking in the American South, with Recipes",Robert F. Moss,"Moss, Robert F.",,"=""1607748673""","=""9781607748670""",5,4.37,Ten Speed Press,Hardcover,320,2016,2016,2016/11/14,2016/05/27,,,read,,,,1,0
54811,Still Wild : Short Fiction of the American West 1950 to the Present,Larry McMurtry,"McMurtry, Larry",,"=""0684868830""","=""9780684868837""",3,3.75,Simon & Schuster,Paperback,416,2001,2000,2016/11/10,2016/08/01,,,read,,,,1,0
24043208,The Soul of Shame: Retelling the Stories We Believe About Ourselves,Curt Thompson,"Thompson, Curt",,"=""0830844333""","=""9780830844333""",4,4.32,IVP,Hardcover,206,2015,2015,2016/11/02,2016/10/14,,,read,,,,1,0
29430012,A Gentleman in Moscow,Amor Towles,"Towles, Amor",,"=""""","=""""",3,4.33,Viking,Hardcover,462,2016,2016,2016/10/22,2016/09/09,,,read,,,,1,0
535494,How Should We Then Live? The Rise and Decline of Western Thought and Culture,Francis A. Schaeffer,"Schaeffer, Francis A.",,"=""0891072926""","=""9780891072928""",4,4.17,Crossway Books,Paperback,288,1983,1975,2016/10/16,2015/09/28,,,read,,,,1,0
24724594,The Throwback Special,Chris Bachelder,"Bachelder, Chris",,"=""0393249468""","=""9780393249460""",4,3.56,W. W. Norton & Company,Hardcover,213,2016,2016,2016/10/06,2016/04/02,,,read,,,,1,0
11191,To Be Told: God Invites You to Coauthor Your Future,Dan B. Allender,"Allender, Dan B.",,"=""1578569516""","=""9781578569519""",4,4.07,WaterBrook,Paperback,227,2006,2005,2016/09/24,2016/09/11,,,read,,,,1,0
15863596,The Bondage of the Will,Martin Luther,"Luther, Martin","J.I. Packer, O.R. Johnston","=""0801048931""","=""9780801048937""",4,4.14,Baker Academic,Paperback,328,2012,1525,2016/09/08,2016/07/06,,,read,,,,1,0
25663870,Where We Want to Live: Reclaiming Infrastructure for a New Generation of Cities,Ryan Gravel,"Gravel, Ryan",,"=""1250078253""","=""9781250078254""",4,3.82,St. Martin's Press,Hardcover,256,2016,2016,2016/09/05,2016/05/27,,,read,"Not sure how non-Atlantans would like this book overall, but found this a very fascinating read mostly because Gravel's points are very contextual to Atlanta. Lots of great history and context that sheds so much light on the reasons for starting the Beltline project, and also provides a pretty detailed overview of its longterm goals.",,,1,0
25614595,"Better Living Through Criticism: How to Think About Art, Pleasure, Beauty, and Truth",A.O. Scott,"Scott, A.O.",,"=""1594204837""","=""9781594204838""",3,3.29,Penguin Press,Hardcover,288,2016,2016,2016/08/25,2016/07/09,,,read,,,,1,0
636650,"Prince Caspian (Chronicles of Narnia, #4)",C.S. Lewis,"Lewis, C.S.",,"=""0590254782""","=""9780590254786""",3,3.98,Scholastic,Paperback,223,1995,1951,2016/08/24,2016/07/05,,,read,,,,1,0
23848586,The Givenness of Things: Essays,Marilynne Robinson,"Robinson, Marilynne",,"=""0374298475""","=""9780374298470""",4,3.96,"Farrar, Straus and Giroux",Hardcover,286,2015,2015,2016/06/11,2015/12/08,,,read,"I heard somebody on a podcast talking about this book and their comment was something to the effect of ""Marilynne Robinson is a brilliant thinker, but I don't think I'd want to get a beer with her"". <br/><br/>Spot on.<br/><br/>These essays are dense.  I had to restart a couple of them multiple times after realizing my mind wandered for a few sentences and was completely lost.<br/><br/>But they are very good. I think the best part of Marilynne Robinson's writing is that she doesn't really make assumptions about the topic she's writing about. Most writers you could probably assume, based on your knowledge of who they are, what their ultimate point about a topic would be. That only partially works with her. Most times she ends up in the general vicinity of where you think she'd go, but often takes a different path to get there, or ends up slightly left or right where you think she'd land.<br/><br/>",,,1,0
77699,Dinner at the Homesick Restaurant,Anne Tyler,"Tyler, Anne",,"=""0449911594""","=""9780449911594""",4,3.81,Ballantine Books,Paperback,303,1996,1982,2016/06/11,2016/01/29,,,read,"Pretty sure this was a recommendation at the end of ""How to Read Literature Like A Professor"", and it's pretty obvious why. Lots of really great allegory throughout. Most of which I probably missed. <br/><br/>I guess I could see how people would think this is boring. Not much actually <i>happens</i>. But really great complex characters and relationships.<br/>",,,1,0
16735,The Prince of Tides,Pat Conroy,"Conroy, Pat",,"=""0553381547""","=""9780553381542""",3,4.26,Dial Press Trade Paperback,Paperback,679,2002,1986,2016/07/26,2016/03/23,,,read,"I absolutely devoured this book. The characters are complex. The writing is breathtaking. It felt like the shortest 650+ page book I've ever read. You should read it.<br/><br/>""But why only 3 stars???"" you ask... (mild spoilers for a predictable and absolutely terrible plot point ahead)<br/><br/>Tom and Susan's ""extracurricular"" activity is so unbelievably stupid and unnecessary. It felt like it was put in there because the masses need some sort of juicy love interest to keep them interested. Take that entire arc out of it and I'd probably give this 5 stars.",,,1,0
25733990,"Sleeping Giants (Themis Files, #1)",Sylvain Neuvel,"Neuvel, Sylvain",,"=""1101886692""","=""9781101886694""",3,3.82,Del Rey,Hardcover,320,2016,2016,2016/08/01,2016/07/28,,,read,"Really fun read! Everybody has been comparing this to the Martian, which makes sense. It's a little more dark and less humorous than the Martian, but told in a similar way with the interview style / log entries. Kind of thought the ending wasn't as exciting as the rest of the book, which in the end felt like a setup for the next book in the series. Looking forward to the next one when it comes out next Spring though. ",,,1,0
325473,"The Horse and His Boy (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""0590254774""","=""9780590254779""",4,3.91,Scholastic,Paperback,224,1995,1954,2016/07/19,2016/07/05,,,read,,,,1,0
5942993,"The Lion, the Witch and the Wardrobe",C.S. Lewis,"Lewis, C.S.",,"=""0439861357""","=""9780439861359""",4,4.24,Scholastic,Paperback,189,1995,1950,2016/07/13,2016/07/05,,,read,,,,1,0
84367,"The Magician's Nephew (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,"=""0590254758""","=""9780590254755""",4,4.05,Scholastic,Paperback,202,1995,1955,2016/07/09,2016/07/05,,,read,,,,1,0
24796238,Fake Fruit Factory,Patrick Wensink,"Wensink, Patrick",,"=""1940430569""","=""9781940430560""",3,2.88,Curbside Splendor Publishing,Paperback,350,2015,2015,2016/07/04,2015/12/08,,,read,,,,1,0
25956884,This Is Awkward: How Life's Uncomfortable Moments Open the Door to Intimacy and Connection,Sammy Rhodes,"Rhodes, Sammy",,"=""""","=""""",4,3.93,Thomas Nelson,Kindle Edition,211,2016,2016,2016/06/28,2016/03/23,,,read,,,,1,0
2228360,A Farewell To Arms,Ernest Hemingway,"Hemingway, Ernest",,"=""""","=""""",3,3.82,Charles Scribner's Sons,Hardcover,314,1957,1929,2016/06/22,2015/01/26,,,read,,,,1,0
26499399,Knowing Christ,Mark   Jones,"Jones, Mark",J.I. Packer,"=""1848716303""","=""9781848716308""",5,4.55,Banner of Truth,Paperback,256,2015,,2016/05/22,2015/12/25,,,read,"One of those rare theology books that perfectly straddles the line between academic and practical. Jones takes a deep look at a number of different aspect of Christ, ranging from his humanity to the names used for him throughout the Bible to the miracles he performed while on Earth. While each chapter is basically a deep (and often fresh) theological treatise on an aspect of Christ, each chapter also does an excellent job of answering the ""So What?"" questions that inevitably arise from deep theological study.<br/><br/>BONUS: Most of these chapters are really short, so it's a great daily read even if you're pressed for time",,,1,0
114603,Forty Stories (Vintage Classics),Anton Chekhov,"Chekhov, Anton",Robert Payne,"=""0679733752""","=""9780679733751""",5,4.32,Vintage,Paperback,344,1991,1963,2016/05/13,2016/04/27,,,read,"Surprise...I gave 5 stars to something written a long time ago in Russia. <br/><br/>These stories are sharp, precise, and biting. I can't imagine a world in which Chekhov's observations on the actions, passions, and often absurdity of humanity isn't relevant. Arranged in the order in which he wrote them, most of the the earlier ones are 1 or 2 page character sketches and it's interesting to see how his writing progressed as he grew older.",,,1,0
